__time,/cable_length/data,/hoist_motor_voltage/data,/sway_angle/data,/trolley_motor_voltage/data,/trolley_position/data
1717493145.393378,,,,0.000000000,
1717493145.400477,0.373678803,,,,
1717493145.400532,,,3.475543737,,
1717493145.404324,,0.000000000,,,
1717493145.419429,,,,,0.830055535
1717493145.429375,,,,0.000000000,
1717493145.434006,0.373642623,,,,
1717493145.434039,,,4.100996017,,
1717493145.439349,,0.000000000,,,
1717493145.450396,,,,,0.830055535
1717493145.462395,,,,0.000000000,
1717493145.466141,0.373599321,,,,
1717493145.466177,,,4.629806519,,
1717493145.478347,,0.000000000,,,
1717493145.488458,,,,,0.830055535
1717493145.498404,,,,0.000000000,
1717493145.499494,0.373566240,,,,
1717493145.499570,,,5.027894497,,
1717493145.512382,,0.000000000,,,
1717493145.522427,,,,,0.830055535
1717493145.533171,0.373542815,,,,
1717493145.533205,,,5.243077278,,
1717493145.533384,,,,0.000000000,
1717493145.547397,,0.000000000,,,
1717493145.557462,,,,,0.830055535
1717493145.566458,,,,0.000000000,
1717493145.566894,0.373510361,,,,
1717493145.566989,,,5.295192719,,
1717493145.580436,,0.000000000,,,
1717493145.590508,,,,,0.830055535
1717493145.600497,0.373484999,,,,
1717493145.600538,,,5.208943844,,
1717493145.601353,,,,0.000000000,
1717493145.620493,,0.000000000,,,
1717493145.632423,,,,,0.830055535
1717493145.633867,0.373486847,,,,
1717493145.633900,,,4.952383995,,
1717493145.649465,,,,0.000000000,
1717493145.659408,,0.000000000,,,
1717493145.666066,0.373468816,,,,
1717493145.666103,,,4.540097237,,
1717493145.670402,,,,,0.830055535
1717493145.692497,,,,0.000000000,
1717493145.700542,0.373493075,,,,
1717493145.700582,,,3.999845266,,
1717493145.704463,,0.000000000,,,
1717493145.718480,,,,,0.830055535
1717493145.728443,,,,0.000000000,
1717493145.729763,0.373499006,,,,
1717493145.729789,,,3.358079672,,
1717493145.742421,,0.000000000,,,
1717493145.753473,,,,,0.830055535
1717493145.763353,0.373501837,,,,
1717493145.763386,,,2.615040064,,
1717493145.764387,,,,0.000000000,
1717493145.781472,,0.000000000,,,
1717493145.792513,,,,,0.830055535
1717493145.795799,0.373591661,,,,
1717493145.795825,,,1.797599077,,
1717493145.810451,,,,0.000000000,
1717493145.819453,,0.000000000,,,
1717493145.829571,,,,,0.830055535
1717493145.829612,0.373618454,,,,
1717493145.829623,,,0.948143125,,
1717493145.845491,,,,0.000000000,
1717493145.856469,,0.000000000,,,
1717493145.865170,0.373693347,,,,
1717493145.865195,,,0.067171909,,
1717493145.867450,,,,,0.830055535
1717493145.891549,,,,0.000000000,
1717493145.900728,0.373783559,,,,
1717493145.900766,,,-0.820383787,,
1717493145.902497,,0.000000000,,,
1717493145.917580,,,,,0.830055535
1717493145.928481,,,,0.000000000,
1717493145.933709,0.373854458,,,,
1717493145.933770,,,-1.663663387,,
1717493145.938425,,0.000000000,,,
1717493145.949532,,,,,0.830055535
1717493145.959521,,,,0.000000000,
1717493145.966387,0.373877972,,,,
1717493145.966413,,,-2.471478462,,
1717493145.969427,,0.000000000,,,
1717493145.985507,,,,,0.830055535
1717493145.995491,,,,0.000000000,
1717493145.999948,0.373938560,,,,
1717493145.999974,,,-3.175905228,,
1717493146.005472,,0.000000000,,,
1717493146.016531,,,,,0.830055535
1717493146.027486,,,,0.000000000,
1717493146.032943,0.373962373,,,,
1717493146.033071,,,-3.760512114,,
1717493146.037463,,0.000000000,,,
1717493146.051575,,,,,0.830055535
1717493146.061501,,,,0.000000000,
1717493146.066308,0.373984665,,,,
1717493146.066346,,,-4.217304707,,
1717493146.076473,,0.000000000,,,
1717493146.087546,,,,,0.830055535
1717493146.097555,,,,0.000000000,
1717493146.098086,0.374036014,,,,
1717493146.098114,,,-4.537655354,,
1717493146.112510,,0.000000000,,,
1717493146.123524,,,,,0.830055535
1717493146.132084,0.374077439,,,,
1717493146.132112,,,-4.697607040,,
1717493146.134520,,,,0.000000000,
1717493146.151557,,0.000000000,,,
1717493146.161519,,,,,0.830055535
1717493146.165119,0.374095201,,,,
1717493146.165158,,,-4.711916924,,
1717493146.170483,,,,0.000000000,
1717493146.181482,,0.000000000,,,
1717493146.191530,,,,,0.830055535
1717493146.199056,0.374079257,,,,
1717493146.199077,,,-4.582398415,,
1717493146.204074,,,,0.000000000,
1717493146.216649,,0.000000000,,,
1717493146.226641,,,,,0.830055535
1717493146.234683,0.374099612,,,,
1717493146.234724,,,-4.309191704,,
1717493146.239481,,,,0.000000000,
1717493146.249574,,0.000000000,,,
1717493146.260594,,,,,0.830055535
1717493146.263453,0.374097586,,,,
1717493146.263483,,,-3.901478291,,
1717493146.278540,,,,0.000000000,
1717493146.288554,,0.000000000,,,
1717493146.296250,0.374059230,,,,
1717493146.296288,,,-3.368435621,,
1717493146.298530,,,,,0.830055535
1717493146.314607,,,,0.000000000,
1717493146.326566,,0.000000000,,,
1717493146.328847,0.374097109,,,,
1717493146.328875,,,-2.726999760,,
1717493146.341599,,,,,0.830055535
1717493146.353581,,,,0.000000000,
1717493146.364579,,0.000000000,,,
1717493146.366107,0.374096572,,,,
1717493146.366138,,,-1.985852599,,
1717493146.379494,,,,,0.830055535
1717493146.391638,,,,0.000000000,
1717493146.398915,0.374036580,,,,
1717493146.398953,,,-1.204387784,,
1717493146.401543,,0.000000000,,,
1717493146.421597,,,,,0.830055535
1717493146.432015,0.374018312,,,,
1717493146.432059,,,-0.356947929,,
1717493146.432666,,,,0.000000000,
1717493146.448618,,0.000000000,,,
1717493146.461603,,,,,0.830055535
1717493146.465823,0.373997390,,,,
1717493146.465857,,,0.497899681,,
1717493146.480581,,,,0.000000000,
1717493146.492658,,0.000000000,,,
1717493146.498993,0.373915285,,,,
1717493146.499030,,,1.300924301,,
1717493146.504560,,,,,0.830055535
1717493146.519644,,,,0.000000000,
1717493146.531612,,0.000000000,,,
1717493146.531978,0.373866439,,,,
1717493146.532028,,,2.079092741,,
1717493146.546557,,,,,0.830055535
1717493146.555629,,,,0.000000000,
1717493146.565616,,0.000000000,,,
1717493146.566529,0.373833984,,,,
1717493146.566565,,,2.790888071,,
1717493146.579566,,,,,0.830055535
1717493146.591655,,,,0.000000000,
1717493146.599371,0.373799980,,,,
1717493146.599404,,,3.410982370,,
1717493146.601623,,0.000000000,,,
1717493146.616656,,,,,0.830055535
1717493146.627626,,,,0.000000000,
1717493146.632244,0.373773128,,,,
1717493146.632276,,,3.931487322,,
1717493146.638568,,0.000000000,,,
1717493146.649663,,,,,0.830055535
1717493146.660630,,,,0.000000000,
1717493146.667155,0.373790771,,,,
1717493146.667186,,,4.344070435,,
1717493146.670578,,0.000000000,,,
1717493146.688634,,,,,0.830055535
1717493146.695487,0.373805195,,,,
1717493146.695518,,,4.598155499,,
1717493146.700629,,,,0.000000000,
1717493146.712602,,0.000000000,,,
1717493146.723659,,,,,0.830055535
1717493146.728926,0.373811632,,,,
1717493146.728987,,,4.693690777,,
1717493146.734611,,,,0.000000000,
1717493146.746613,,0.000000000,,,
1717493146.757635,,,,,0.830055535
1717493146.767000,0.373859465,,,,
1717493146.767043,,,4.665149689,,
1717493146.767614,,,,0.000000000,
1717493146.783672,,0.000000000,,,
1717493146.794630,,,,,0.830055535
1717493146.795074,0.373883337,,,,
1717493146.795100,,,4.512219906,,
1717493146.811682,,,,0.000000000,
1717493146.820673,,0.000000000,,,
1717493146.828338,0.373882473,,,,
1717493146.828378,,,4.175090790,,
1717493146.831601,,,,,0.830055535
1717493146.845662,,,,0.000000000,
1717493146.855656,,0.000000000,,,
1717493146.866316,0.373897433,,,,
1717493146.866354,,,3.688291073,,
1717493146.866664,,,,,0.830055535
1717493146.886743,,,,0.000000000,
1717493146.896791,,0.000000000,,,
1717493146.900112,0.373969257,,,,
1717493146.900263,,,3.136862516,,
1717493146.914634,,,,,0.830055535
1717493146.924782,,,,0.000000000,
1717493146.934042,0.373991847,,,,
1717493146.934087,,,2.427020788,,
1717493146.934644,,0.000000000,,,
1717493146.952720,,,,,0.830055535
1717493146.962816,,,,0.000000000,
1717493146.966224,0.374049962,,,,
1717493146.966253,,,1.660534382,,
1717493146.977686,,0.000000000,,,
1717493146.988761,,,,,0.830055535
1717493146.998714,,,,0.000000000,
1717493146.999747,0.374146432,,,,
1717493146.999777,,,0.862665892,,
1717493147.014755,,0.000000000,,,
1717493147.026817,,,,,0.830055535
1717493147.034062,0.374237716,,,,
1717493147.034097,,,0.014970120,,
1717493147.037665,,,,0.000000000,
1717493147.050750,,0.000000000,,,
1717493147.060750,,,,,0.830055535
1717493147.067796,0.374327987,,,,
1717493147.067847,,,-0.840505600,,
1717493147.070769,,,,0.000000000,
1717493147.084713,,0.000000000,,,
1717493147.094804,,,,,0.830055535
1717493147.101488,0.374415964,,,,
1717493147.101528,,,-1.670250297,,
1717493147.103704,,,,0.000000000,
1717493147.119843,,0.000000000,,,
1717493147.130763,,,,,0.830055535
1717493147.134595,0.374524802,,,,
1717493147.134632,,,-2.449610949,,
1717493147.142749,,,,0.000000000,
1717493147.157779,,0.000000000,,,
1717493147.167584,0.374605924,,,,
1717493147.167624,,,-3.153681040,,
1717493147.168737,,,,,0.830055535
1717493147.184730,,,,0.000000000,
1717493147.194747,,0.000000000,,,
1717493147.200530,0.374688506,,,,
1717493147.200557,,,-3.732037067,,
1717493147.204734,,,,,0.830055535
1717493147.219813,,,,0.000000000,
1717493147.229772,,0.000000000,,,
1717493147.234547,0.374751955,,,,
1717493147.234578,,,-4.202223778,,
1717493147.239706,,,,,0.830055535
1717493147.249770,,,,0.000000000,
1717493147.259745,,0.000000000,,,
1717493147.267009,0.374784648,,,,
1717493147.267038,,,-4.521909714,,
1717493147.270722,,,,,0.830055535
1717493147.289804,,,,0.000000000,
1717493147.299765,,0.000000000,,,
1717493147.301135,0.374825269,,,,
1717493147.301159,,,-4.725199699,,
1717493147.314723,,,,,0.830055535
1717493147.327759,,,,0.000000000,
1717493147.332522,0.374870926,,,,
1717493147.332549,,,-4.743819714,,
1717493147.337739,,0.000000000,,,
1717493147.347775,,,,,0.830055535
1717493147.359752,,,,0.000000000,
1717493147.367598,0.374824524,,,,
1717493147.367639,,,-4.604290485,,
1717493147.368705,,0.000000000,,,
1717493147.384827,,,,,0.830055535
1717493147.395782,,,,0.000000000,
1717493147.400242,0.374802530,,,,
1717493147.400270,,,-4.340425014,,
1717493147.406471,,0.000000000,,,
1717493147.416771,,,,,0.830055535
1717493147.426784,,,,0.000000000,
1717493147.433175,0.374773711,,,,
1717493147.433218,,,-3.901012659,,
1717493147.436734,,0.000000000,,,
1717493147.456801,,,,,0.830055535
1717493147.462662,0.374798238,,,,
1717493147.462687,,,-3.346166611,,
1717493147.468724,,,,0.000000000,
1717493147.483805,,0.000000000,,,
1717493147.494768,,,,,0.830055535
1717493147.494927,0.374788344,,,,
1717493147.494967,,,-2.692879200,,
1717493147.511777,,,,0.000000000,
1717493147.522788,,0.000000000,,,
1717493147.533757,,,,,0.830055535
1717493147.537213,0.374733537,,,,
1717493147.537244,,,-1.932355523,,
1717493147.549811,,,,0.000000000,
1717493147.560807,,0.000000000,,,
1717493147.566375,0.374664664,,,,
1717493147.566407,,,-1.132229924,,
1717493147.570746,,,,,0.830055535
1717493147.584792,,,,0.000000000,
1717493147.594813,,0.000000000,,,
1717493147.600856,0.374551862,,,,
1717493147.600887,,,-0.283670664,,
1717493147.606835,,,,,0.830055535
1717493147.617807,,,,0.000000000,
1717493147.627792,,0.000000000,,,
1717493147.634610,0.374425381,,,,
1717493147.634639,,,0.571786880,,
1717493147.637769,,,,,0.830055535
1717493147.654874,,,,0.000000000,
1717493147.664811,,0.000000000,,,
1717493147.667757,0.374274641,,,,
1717493147.667779,,,1.392463684,,
1717493147.681806,,,,,0.830055535
1717493147.692800,,,,0.000000000,
1717493147.699171,0.374164492,,,,
1717493147.699212,,,2.171134710,,
1717493147.702812,,0.000000000,,,
1717493147.718911,,,,,0.830055535
1717493147.732830,0.374045312,,,,
1717493147.732883,,,2.882645130,,
1717493147.732893,,,,0.000000000,
1717493147.746860,,0.000000000,,,
1717493147.756834,,,,,0.830055535
1717493147.768870,,,,0.000000000,
1717493147.770950,0.373996288,,,,
1717493147.770993,,,3.484976292,,
1717493147.783872,,0.000000000,,,
1717493147.794800,,,,,0.830055535
1717493147.800027,0.373899072,,,,
1717493147.800057,,,3.995869160,,
1717493147.803825,,,,0.000000000,
1717493147.816881,,0.000000000,,,
1717493147.827852,,,,,0.830055535
1717493147.834317,0.373862445,,,,
1717493147.834347,,,4.389958382,,
1717493147.837816,,,,0.000000000,
1717493147.852928,,0.000000000,,,
1717493147.863844,,,,,0.830055535
1717493147.867279,0.373837799,,,,
1717493147.867318,,,4.624920845,,
1717493147.883876,,,,0.000000000,
1717493147.894906,,0.000000000,,,
1717493147.900973,0.373810887,,,,
1717493147.901005,,,4.701410770,,
1717493147.904793,,,,,0.830055535
1717493147.921890,,,,0.000000000,
1717493147.931808,,0.000000000,,,
1717493147.935718,0.373752981,,,,
1717493147.935743,,,4.627637386,,
1717493147.941812,,,,,0.830055535
1717493147.951840,,,,0.000000000,
1717493147.961843,,0.000000000,,,
1717493147.965057,0.373702466,,,,
1717493147.965088,,,4.395678997,,
1717493147.976864,,,,,0.830055535
1717493147.985896,,,,0.000000000,
1717493147.995930,,0.000000000,,,
1717493148.001254,0.373625338,,,,
1717493148.001294,,,4.013983250,,
1717493148.009982,,,,,0.830055535
1717493148.019938,,,,0.000000000,
1717493148.029977,,0.000000000,,,
1717493148.034363,0.373653412,,,,
1717493148.034395,,,3.500664711,,
1717493148.041937,,,,,0.830055535
1717493148.053014,,,,0.000000000,
1717493148.062993,,0.000000000,,,
1717493148.068380,0.373668343,,,,
1717493148.068414,,,2.914408922,,
1717493148.075429,,,,,0.830055535
1717493148.086983,,,,0.000000000,
1717493148.096997,,0.000000000,,,
1717493148.101905,0.373755395,,,,
1717493148.101938,,,2.195834160,,
1717493148.107102,,,,,0.830055535
1717493148.117025,,,,0.000000000,
1717493148.126920,,0.000000000,,,
1717493148.131298,0.373840511,,,,
1717493148.131331,,,1.412765026,,
1717493148.139889,,,,,0.830055535
1717493148.151866,,,,0.000000000,
1717493148.161860,,0.000000000,,,
1717493148.164325,0.373972803,,,,
1717493148.164357,,,0.598276258,,
1717493148.177929,,,,,0.830055535
1717493148.192930,,,,0.000000000,
1717493148.198192,0.374105304,,,,
1717493148.198217,,,-0.248615086,,
1717493148.202883,,0.000000000,,,
1717493148.214503,,,,,0.830055535
1717493148.225910,,,,0.000000000,
1717493148.231467,0.374224067,,,,
1717493148.231505,,,-1.086062670,,
1717493148.235913,,0.000000000,,,
1717493148.249895,,,,,0.830055535
1717493148.262972,,,,0.000000000,
1717493148.264562,0.374282032,,,,
1717493148.264585,,,-1.897692561,,
1717493148.277918,,0.000000000,,,
1717493148.288335,,,,,0.830055535
1717493148.297670,0.374393314,,,,
1717493148.297703,,,-2.641670465,,
1717493148.298882,,,,0.000000000,
1717493148.314972,,0.000000000,,,
1717493148.326905,,,,,0.830055535
1717493148.331084,0.374435574,,,,
1717493148.331109,,,-3.310110807,,
1717493148.339977,,,,0.000000000,
1717493148.349918,,0.000000000,,,
1717493148.361028,,,,,0.830055535
1717493148.364362,0.374504447,,,,
1717493148.364406,,,-3.843917847,,
1717493148.377920,,,,0.000000000,
1717493148.387034,,0.000000000,,,
1717493148.397991,,,,,0.830055535
1717493148.398307,0.374529481,,,,
1717493148.398354,,,-4.244328976,,
1717493148.417001,,,,0.000000000,
1717493148.426937,,0.000000000,,,
1717493148.431427,0.374626786,,,,
1717493148.431455,,,-4.519361496,,
1717493148.436935,,,,,0.830055535
1717493148.448952,,,,0.000000000,
1717493148.458979,,0.000000000,,,
1717493148.464655,0.374647707,,,,
1717493148.464689,,,-4.644273758,,
1717493148.472965,,,,,0.830055535
1717493148.483026,,,,0.000000000,
1717493148.493001,,0.000000000,,,
1717493148.498125,0.374692351,,,,
1717493148.498160,,,-4.610542297,,
1717493148.505949,,,,,0.830055535
1717493148.517040,,,,0.000000000,
1717493148.527984,,0.000000000,,,
1717493148.531808,0.374676228,,,,
1717493148.531841,,,-4.418917179,,
1717493148.537968,,,,,0.830055535
1717493148.546961,,,,0.000000000,
1717493148.557022,,0.000000000,,,
1717493148.564485,0.374683648,,,,
1717493148.564525,,,-4.103265762,,
1717493148.567942,,,,,0.830055535
1717493148.583085,,,,0.000000000,
1717493148.594015,,0.000000000,,,
1717493148.597975,0.374644190,,,,
1717493148.598001,,,-3.638635159,,
1717493148.605036,,,,,0.830055535
1717493148.615016,,,,0.000000000,
1717493148.625015,,0.000000000,,,
1717493148.633202,0.374596089,,,,
1717493148.633242,,,-3.059434891,,
1717493148.634951,,,,,0.830055535
1717493148.654096,,,,0.000000000,
1717493148.664029,,0.000000000,,,
1717493148.665867,0.374536812,,,,
1717493148.666214,,,-2.373456478,,
1717493148.680027,,,,,0.830055535
1717493148.691072,,,,0.000000000,
1717493148.701090,0.374433041,,,,
1717493148.701129,,,-1.614855409,,
1717493148.702965,,0.000000000,,,
1717493148.719146,,,,,0.830055535
1717493148.730095,,,,0.000000000,
1717493148.735498,0.374364197,,,,
1717493148.735548,,,-0.816340566,,
1717493148.740983,,0.000000000,,,
1717493148.751060,,,,,0.830055535
1717493148.763137,,,,0.000000000,
1717493148.767015,0.374303222,,,,
1717493148.767056,,,0.021991720,,
1717493148.773077,,0.000000000,,,
1717493148.784176,,,,,0.830055535
1717493148.794146,,,,0.000000000,
1717493148.798320,0.374199778,,,,
1717493148.798356,,,0.833252072,,
1717493148.804040,,0.000000000,,,
1717493148.814132,,,,,0.830055535
1717493148.824029,,,,0.000000000,
1717493148.829962,0.374121696,,,,
1717493148.829994,,,1.601453424,,
1717493148.834014,,0.000000000,,,
1717493148.849045,,,,,0.830055535
1717493148.859964,,,,0.000000000,
1717493148.861664,0.374069005,,,,
1717493148.861684,,,2.327650309,,
1717493148.875023,,0.000000000,,,
1717493148.886981,,,,,0.830055535
1717493148.897074,0.374026477,,,,
1717493148.897108,,,,0.000000000,
1717493148.897141,,,2.969945431,,
1717493148.911051,,0.000000000,,,
1717493148.922046,,,,,0.830055535
1717493148.930570,0.373967975,,,,
1717493148.930597,,,3.520227909,,
1717493148.933995,,,,0.000000000,
1717493148.949064,,0.000000000,,,
1717493148.959021,,,,,0.830055535
1717493148.967926,0.373986810,,,,
1717493148.967971,,,3.979197979,,
1717493148.970199,,,,0.000000000,
1717493148.985104,,0.000000000,,,
1717493148.997089,,,,,0.830055535
1717493148.999202,0.373962373,,,,
1717493148.999255,,,4.304508209,,
1717493149.013099,,,,0.000000000,
1717493149.025161,,0.000000000,,,
1717493149.032442,0.373956561,,,,
1717493149.032479,,,4.462527752,,
1717493149.035998,,,,,0.830055535
1717493149.050089,,,,0.000000000,
1717493149.061124,,0.000000000,,,
1717493149.065488,0.373931855,,,,
1717493149.065551,,,4.479348183,,
1717493149.072081,,,,,0.830055535
1717493149.084094,,,,0.000000000,
1717493149.095105,,0.000000000,,,
1717493149.095560,0.373950422,,,,
1717493149.095584,,,4.372368813,,
